name,address,city,lat,lng,place_id,rating,class,type
The Rotunda,1959 Northeast Pacific Street,Seattle,47.6511327,-122.3105889,ChIJ83oWzO0UkFQRr6sdL7FlrLU,3.4,cafe,
Atrium Espresso,University of Washington School of Medicine,Seattle,47.6492662,-122.3081117,ChIJd4r_C-wUkFQRYuFjrjT6nSM,,cafe,
Stone Way Cafe,3510 Stone Way North,Seattle,47.6498843,-122.3424692,ChIJFT0nhQEVkFQRrRIi9IzF8m0,4.6,cafe,
Court Café,1959 Northeast Pacific Street,Seattle,47.6504719,-122.3094177,ChIJDwi3OewUkFQRLalRFImOA3o,3,cafe,
Starbucks,1200 Westlake Ave N,Seattle,47.629932,-122.340052,ChIJr7YeODwVkFQRiLrfnNvKH0U,4.1,cafe,
Husky Grind at Mercer Court,3925 Adams Lane Northeast,Seattle,47.6547215,-122.3171479,ChIJTwA1fPEUkFQRnLQr5-aUP0Q,3.8,cafe,
Overpass Espresso,Magnuson Health Sciences Center T-Wing,Seattle,47.6509995,-122.3090261,ChIJW52kTuwUkFQRV6mkGPoBowk,3,cafe,
Caffe Umbria,1201 Westlake Avenue North,Seattle,47.6298912,-122.3411757,ChIJDZ_oMTwVkFQR65uYLue4ZaI,4.6,cafe,
MOHAI Cafe,860 Terry Avenue North,Seattle,47.6275864,-122.3366394,ChIJzQ0rvjsVkFQRLqDrk0hZ5CM,4.7,cafe,
H-bar,3920 15th Avenue Northeast,Seattle,47.6532599,-122.3117298,ChIJIQv9efIUkFQRUtMgUxr7kl4,3.8,cafe,
Surgery Pavilion Espresso,University of Washington,Seattle,47.6487641,-122.3055507,ChIJ5-Q9musUkFQR4Ib4VrtYPYs,,cafe,
Fuel Coffee,2300 24th Avenue East,Seattle,47.6396467,-122.3018875,ChIJZ6k4hcMUkFQR0FLO4En2fpI,4.4,cafe,
Starbucks,1101 Dexter Avenue North,Seattle,47.6289698,-122.3425256,ChIJ73t4fz4VkFQRIpZ6exT39gk,4,cafe,
Buzz Cafe,Gould Hall (GLD),Seattle,47.6549468,-122.3125082,ChIJv8NnWPIUkFQRtlIKqPJOXpI,3,cafe,
Bean & Bagel,1410 Northeast 40th Street,Seattle,47.6554359,-122.3127815,ChIJT0WJVfIUkFQR7Om-dyKcHok,4.5,cafe,
Husky Grind at District Market,1315 Northeast Campus Parkway,Seattle,47.6558462,-122.3138085,ChIJ2eQIqfMUkFQRg5vN3vSI9ZI,3.4,cafe,
Milstead & Co.,754 North 34th Street,Seattle,47.6494361,-122.3477763,ChIJRy3hMgEVkFQR0DKka2KN8Bg,4.7,cafe,
Eltana,3920 Stone Way North,Seattle,47.654266,-122.3422221,ChIJbz2gjP8UkFQRu51fkVMkvxM,4.2,cafe,
Playdate SEA,1275 Mercer Street,Seattle,47.6236257,-122.330639,ChIJ07Tp8jAVkFQRnFaSwuWzyUQ,4.1,cafe,
Herkimer Coffee,901 Dexter Avenue North,Seattle,47.6272609,-122.342628,ChIJZduL0j4VkFQR-7mU6agKJDQ,4.6,cafe,
Portage Bay Cafe,4130 Roosevelt Way Northeast,Seattle,47.6577795,-122.3175253,ChIJzZzBbfQUkFQRP0f0nUznInY,4.3,cafe,
City Grind Espresso at The Henry,4100 15th Avenue Northeast,Seattle,47.6562254,-122.3118162,ChIJG-0WH_MUkFQR1nfRTUJ17Ts,5,cafe,
Yellow Dot Cafe,701 North 34th Street,Seattle,47.649233,-122.3494329,ChIJY_U2wQYVkFQRiKmB8X8eXxs,3.8,cafe,
LamaG's cafe,1060 North 39th Street,Seattle,47.6539785,-122.3441822,ChIJ0yTp__8UkFQRBAnTcWTGWII,4.7,cafe,
Midnight Cookie Co.,1058 North 39th Street,Seattle,47.6540297,-122.344284,ChIJv-9oVVUUkFQRZneZsw7ByGI,4.6,cafe,
Metropolitan Cafe & Deli,1255 Republican Street,Seattle,47.6230174,-122.3315298,ChIJvSXGwjAVkFQRbYCpOY09xFw,3.8,cafe,
Top Pot Doughnuts,590 Terry Avenue North,Seattle,47.6240842,-122.3365872,ChIJm9b26zkVkFQRdJhDf9a3tKg,4.1,cafe,
Vios Cafe & Marketplace,903 19th Avenue East,Seattle,47.627067,-122.3077027,ChIJRWrJdtYUkFQRlmrd5r4da5Q,4.2,cafe,
Reboot Cafe,Paul G. Allen Center for Computer Science & Engineering (CSE),Seattle,47.6533728,-122.3057102,ChIJfe0fzZIUkFQRp9k-690xopA,4.4,cafe,
Row House Cafe,1170 Republican Street,Seattle,47.623269,-122.3334501,ChIJ9fNjtTAVkFQRsZfQKVDKjDI,4.2,cafe,
Mary Gates Hall Espresso,1851 Northeast Grant Lane,Seattle,47.6546367,-122.3074811,ChIJnwOTrfIUkFQR7uzFy_69AxU,4.1,cafe,
Cherry Street Coffee (Fairview & Republican),500 Fairview Avenue North,Seattle,47.6232848,-122.3340793,ChIJY4_FTDcVkFQRMZohJXhfGZc,4.4,cafe,
IMPULSE,501 Fairview Avenue North suite #150,Seattle,47.6233396,-122.3344896,ChIJ1cPWTTcVkFQRz6Howy0NjlE,5,cafe,
Cafe Solstice,4116 University Way Northeast,Seattle,47.657407,-122.31296,ChIJaZE6QvMUkFQRXCfaq6_QnBE,4.3,cafe,
By George Café,Ground,Seattle,47.6564569,-122.310445,ChIJDQGW1_IUkFQRR36DQ0Av8n8,3.4,cafe,
Starbucks,3401 Fremont Avenue North,Seattle,47.6497586,-122.3499641,ChIJP1QgMAcVkFQRyTiQ5MAMCqY,4.1,cafe,
Starbucks,515 Westlake Avenue North,Seattle,47.6244024,-122.3387815,ChIJwxTXuTkVkFQRtjJQfmUGe-s,4.3,cafe,
Starbucks,4000 15th Avenue Northeast,Seattle,47.65562,-122.3085899,ChIJM59atfIUkFQRuY85K2cOKXk,4,cafe,
Eastlake Market,2244 Eastlake Avenue East,Seattle,47.6395882,-122.3254647,ChIJUeRqIeAUkFQR0cX3VG-pIQA,3.4,supermarket,
Seattle Caviar Co,2922 Eastlake Avenue East,Seattle,47.6478365,-122.323909,ChIJEwUJ6eQUkFQRazjdb-6NS1Q,4.8,supermarket,
George's Sausage and Delicatessen,907 Madison Street,Seattle,47.6084221,-122.326878,ChIJAQKbQLZqkFQR8o1r5fgLV2g,4.8,supermarket,
Plaza Select Foods,1024 Madison Street,Seattle,47.6092716,-122.325577,ChIJy1bFH7ZqkFQRXpKoZ2NFh2Y,4.5,supermarket,
Bartell Drugs University Way,4344 University Way Northeast,Seattle,47.6611103,-122.3129917,ChIJkT1x4IoUkFQRON2yO2N9FJk,3.6,pharmacy,
Walgreens Pharmacy,1205 Northeast 50th Street,Seattle,47.6646422,-122.3149336,ChIJA3V7tWEUkFQRkIyotdkITxA,4,pharmacy,
B. F. Day Elementary School,3921 Linden Avenue North,Seattle,47.654779,-122.3491306,ChIJNXjE5KoVkFQR69BT1amFzuY,4,school,
Hamilton International Middle School,1610 North 41st Street,Seattle,47.6571808,-122.3379137,ChIJiVE8DFYUkFQRVzQETfJCL0k,3.2,school,
Friday Afternoon,4228 Stone Way North,Seattle,47.65894,-122.3420128,ChIJH1LlGFQUkFQR0sdSVufng8U,4.8,cafe,
Seattle Meowtropolitan,1225 North 45th Street,Seattle,47.6612236,-122.3429162,ChIJr1VNXVEUkFQRx8VSwHmQayg,4.7,cafe,
猫星人咖啡店 Meowtropolitan Cafe,1225 North 45th Street,Seattle,47.6612236,-122.3429162,ChIJr1VNXVEUkFQRc_dSZFUHQ-8,5,cafe,
The Bounty,1218 North 45th Street,Seattle,47.6615392,-122.3424567,ChIJ7zklZlEUkFQRl43lb_y4Dw0,4.6,cafe,
Blue Star Cafe & Pub,4512 Stone Way North,Seattle,47.6618721,-122.3418718,ChIJ-XauFlEUkFQRTT4mA9zfJE0,4.2,cafe,
Diva Espresso,4615 Stone Way North,Seattle,47.6627451,-122.3419354,ChIJqbtOAVEUkFQR8LjdM9yCQw4,4.6,cafe,
Fuel Coffee,1705 North 45th Street,Seattle,47.6612865,-122.3369343,ChIJWwCZSVcUkFQRQWtbXHgujtw,4.4,cafe,
Chocolati Cafe Wallingford,1716 North 45th Street,Seattle,47.6615197,-122.3368016,ChIJHaczSlcUkFQR7Ty_5cGY2hY,4.5,cafe,
Trophy Cupcakes & Party - Wallingford Center,1815 North 45th Street,Seattle,47.661174,-122.335799,ChIJmSqiRFcUkFQRZBTVQgWFttA,4.3,cafe,
Starbucks,1801 North 45th Street,Seattle,47.661866,-122.335942,ChIJKfqST1cUkFQRTn-BUZou1co,2.8,cafe,
Starbucks,2110 North 45th Street,Seattle,47.661575,-122.333094,ChIJhfKTwVkUkFQRlzcX7sXIEFE,4,cafe,
Caffe Ladro Upper Queen Anne,2205 Queen Anne Avenue North,Seattle,47.638656,-122.357113,ChIJjeYIeRIVkFQRQOTWHF40t4U,4.4,cafe,
Homegrown,2201 Queen Anne Avenue North,Seattle,47.6385502,-122.3572049,ChIJgWq0exIVkFQRpBpcdb6qnqk,4.3,cafe,
Storyville Coffee Queen Anne,2128 Queen Anne Avenue North,Seattle,47.6382644,-122.3567966,ChIJO2_aZRIVkFQRgRwytGfQ00g,4.7,cafe,
Starbucks,2135 Queen Anne Avenue North,Seattle,47.6382512,-122.3571676,ChIJ1XPPXRIVkFQRe7D59OkfV1c,4.2,cafe,
Starbucks,2100 Queen Anne Avenue North,Seattle,47.6378333,-122.356285,ChIJ1XPPXRIVkFQR7n4TWwbyTRw,4.1,cafe,
Bite Box,307 West McGraw Street,Seattle,47.6394534,-122.3615297,ChIJvdkqFg0VkFQRo6d1V0SMdG0,4.8,cafe,
Mosaic Community Coffeehouse,4401 2nd Avenue Northeast,Seattle,47.6605339,-122.3276211,ChIJte_zjVgUkFQRwzQIgXoy4AI,4.6,cafe,
Cupcake Royale,1935 Queen Anne Avenue North,Seattle,47.6369793,-122.3573699,ChIJidy17xIVkFQRLVllF0lyLyw,4.4,cafe,
S & L Cafe,535 West McGraw Street,Seattle,47.6394278,-122.364722,ChIJxU6wKXMVkFQRJIBfIrGXAnI,4.4,cafe,
A Muddy Cup Cafe' & Roastery,266 Northeast 45th Street,Seattle,47.6615029,-122.3253932,ChIJt6MlNV8UkFQRH3VSw0VlxdM,4.4,cafe,
El Diablo Coffee Co,1811 Queen Anne Ave N #101,Seattle,47.6352034,-122.3573437,ChIJEfX1ORMVkFQRFaNpuEr6OUE,4.6,cafe,
Mighty-O Donuts Greenlake,2110 North 55th Street,Seattle,47.6688027,-122.3332571,ChIJO2vSTUMUkFQR7x7xkPYRHd4,4.6,cafe,
Zoka Coffee Roaster & Tea Company,2200 North 56th Street,Seattle,47.6687938,-122.3328673,ChIJbwN2TEMUkFQR7UMDEHAT3aQ,4.5,cafe,
Beacon Hill Elementary School,2025 14th Avenue South,Seattle,47.5850774,-122.3153293,ChIJSQoiaYVqkFQRHSr6tTN3HnU,4.3,school,
Maple Elementary School,4925 Corson Avenue South,Seattle,47.5580872,-122.3189683,ChIJ1w13X8NBkFQRjsUJt40E9fc,4.3,school,
Cha Dao Tea Co,420 South Massachusetts Street,Seattle,47.5884847,-122.3281961,ChIJWzoPr55qkFQRviYuTg_OFu0,5,cafe,
Haiti Coffee Co.,420 South Massachusetts Street,Seattle,47.5885453,-122.3280514,ChIJ7cV2sp5qkFQRKw6CTuxnQGo,,cafe,
Lady Bug Espresso,5400 East Marginal Way South,Seattle,47.5540561,-122.3369429,ChIJjTJEGblBkFQRICZFlJS6vUU,4.5,cafe,
S K Produce Co,270 South Hanford Street,Seattle,47.5764769,-122.330484,ChIJC1oyUSlAkFQR1mnws3YVPe4,4.5,supermarket,
M & H Produce,270 South Hanford Street # A,Seattle,47.5764769,-122.330484,ChIJC1oyUSlAkFQR0ZFUwR_7gAo,3.5,supermarket,
Virginia Mason University Village Medical Center,2671 Northeast 46th Street,Seattle,47.6615662,-122.2983159,ChIJVZjrIoMUkFQR5BoGcfXe35I,3.8,hospital,
Swedish Primary Care - Sand Point,4540 Union Bay Place Northeast,Seattle,47.6623574,-122.2934291,ChIJq59isoUUkFQRMbQ9UBnN4Bo,4.4,hospital,
Vital Kids Medicine,3216 Northeast 45th Place #212,Seattle,47.6617973,-122.2925546,ChIJMfi2HIUUkFQR-0eObUHvzIY,4.5,hospital,
Seattle Children's Gastroenterology and Hepatology,4800 Sand Point Way Northeast,Seattle,47.6626379,-122.283265,ChIJ89lAy4IUkFQRk-EpsV7W_XA,4,hospital,
Seattle Children's Nephrology,4800 Sand Point Way Northeast # A7931,Seattle,47.6626379,-122.283265,ChIJ89lAy4IUkFQRI6xaH-kpZ3U,4.6,hospital,
Seattle Children's Hospital- Heart Center,4800 Sand Point Way Northeast,Seattle,47.663071,-122.282807,ChIJ89lAy4IUkFQRARgqph2Pnp0,4.8,hospital,
Seattle Children's Neurology,4800 Sand Point Way Northeast,Seattle,47.662622,-122.2822309,ChIJ89lAy4IUkFQR7Of60-dn-r4,5,hospital,
Bartell Drugs Roosevelt Square Store,6401 12th Avenue Northeast,Seattle,47.6753539,-122.3164719,ChIJsUrM7m8UkFQRbiBwu-L6Fvg,4.3,pharmacy,
Bartell Drugs Roosevelt Square Pharmacy,6401 12th Avenue Northeast,Seattle,47.6753686,-122.3162391,ChIJqU7Pw28UkFQRqsy6Nq7aLl0,4,pharmacy,
Safeway Pharmacy,7340 35th Avenue Northeast,Seattle,47.6825399,-122.2893588,ChIJa5eUfY8TkFQRiZLcsaVJuHY,4,pharmacy,
Bartell Drugs University Village,2700 Northeast University Village Street,Seattle,47.6636549,-122.2973821,ChIJGz0NC4YUkFQRET4LctjaMm8,3.5,pharmacy,
QFC Pharmacy,2746 Northeast 45th Street,Seattle,47.662272,-122.296471,ChIJPWxY6YUUkFQRfc-1sF6YDdw,3,pharmacy,
Billings Middle School,7217 Woodlawn Avenue Northeast,Seattle,47.6809047,-122.3251813,ChIJhSslO20UkFQR7u7fhiEgSt4,2.8,school,
John Marshall Alternative High,520 Northeast Ravenna Boulevard,Seattle,47.6772211,-122.3223478,ChIJux3Sgm4UkFQRWEu63lNG_eQ,4,school,
Green Lake Elementary School,2400 North 65th Street,Seattle,47.6763251,-122.3286334,ChIJgz3KxWsUkFQRNIbqxfIJtGQ,3.5,school,
Roosevelt High School,1410 Northeast 66th Street,Seattle,47.6773876,-122.3133615,ChIJaztWtlYUkFQRWF7fyc5Yh-w,3.6,school,
Roosevelt High School Library,,Seattle,47.6770265,-122.3126731,ChIJKWuWUHAUkFQRbHdz98dNFOc,,school,
The Dish Cafe Green Lake,301 Northeast 65th Street,Seattle,47.6757947,-122.3252549,ChIJV3TtUWkUkFQRlZHBwYqEgAE,4.4,cafe,
Cafe Lulu,6417 Latona Avenue Northeast,Seattle,47.6756564,-122.3256908,ChIJS_ZWRWkUkFQROKK1VJxn9NA,4.7,cafe,
Bus Stop Espresso & Gyros,800 Northeast 65th Street,Seattle,47.676056,-122.31977,ChIJ141yV24UkFQR8inlohEFXI8,4.5,cafe,
Wayward Vegan Cafe,801 Northeast 65th Street,Seattle,47.6757142,-122.3198787,ChIJi5Mg6GMUkFQRz_FTACxLeJs,4.5,cafe,
Portage Bay Cafe,900 Northeast 65th Street,Seattle,47.6759774,-122.3183485,ChIJOZKatG8UkFQRBZS-NllpThs,4.3,cafe,
Starbucks,7300 Roosevelt Way Northeast,Seattle,47.6822007,-122.3171248,ChIJNWuPqnMUkFQR1S2SugO-r9c,4,cafe,
Broadcast Coffee,6515 Roosevelt Way Northeast,Seattle,47.6762449,-122.317522,ChIJ2R6HNG4UkFQRqEX7ozyZDp8,4.6,cafe,
Wayward Coffeehouse,6417 Roosevelt Way Northeast,Seattle,47.6756584,-122.3177282,ChIJuT5cKSAUkFQRUdjMNT37Hyg,3.3,cafe,
Wayward Coffeehouse,6417 Roosevelt Way Northeast,Seattle,47.6756495,-122.3176851,ChIJa4lcKSAUkFQRqMFpIYLj8HI,4.5,cafe,
Starbucks,6417 Roosevelt Way Northeast,Seattle,47.6755862,-122.3177383,ChIJy-ENxW8UkFQRpNGgMa73ESY,4,cafe,
Wayward Coffeehouse,6417 Roosevelt Way Northeast #104,Seattle,47.6755611,-122.3175833,ChIJsaDatm8UkFQR59ljqaakpV4,,cafe,
Rsv station,6709 12th Avenue Northeast,Seattle,47.677524,-122.3159899,ChIJa7bDxHEUkFQRMzOCopRcu_s,5,cafe,
Sunlight Cafe,6403 Roosevelt Way Northeast,Seattle,47.675108,-122.3174909,ChIJaSSRu28UkFQROOMyoI_wAJ4,4.5,cafe,
Allegro Coffee Company,1026 Northeast 64th Street,Seattle,47.675344,-122.3161546,ChIJD3vBvW8UkFQR1ZC1uxWr2SY,,cafe,
Urban Luxe Cafe,6105a Roosevelt Way Northeast,Seattle,47.6729904,-122.3175228,ChIJrTAvj2UUkFQR0hP2oE7wtQo,5,cafe,
"Rooster's Espresso, Inc.",7809 Lake City Way Northeast,Seattle,47.6857956,-122.3148246,ChIJRzltMQsUkFQRJ0MqSgNFumo,4.6,cafe,
Cafe Racer,5828 Roosevelt Way Northeast,Seattle,47.671466,-122.317143,ChIJZ9zbyGUUkFQRs-XXEtVUsFg,4.4,cafe,
Cowen Park Grocery,1217 Northeast Ravenna Boulevard,Seattle,47.6711006,-122.3144258,ChIJn5m-VmQUkFQRDlqKfyUIw_8,4.2,cafe,
Cafe Kopi,8056 Lake City Way Northeast,Seattle,47.6875249,-122.3117941,ChIJyfQmmQoUkFQRxRt9z7tTYP8,4.3,cafe,
Herkimer Coffee,5611 University Way Northeast #100c,Seattle,47.6698737,-122.3132957,ChIJTbH8emQUkFQRySd8e7Tvfx8,4.6,cafe,
Crepe Cafe & Wine Bar,2118 Northeast 65th Street,Seattle,47.6759712,-122.3042133,ChIJqz4kknkUkFQRSe132h0Ezgo,4.8,cafe,
Street Bean Coffee Roasters,5015 Roosevelt Way Northeast,Seattle,47.6654665,-122.3175303,ChIJHe5g92AUkFQRMHiLmQgAwQw,4.6,cafe,
Muddy Waters Coffee Co,2258 Northeast 65th Street,Seattle,47.6758791,-122.3029327,ChIJPVXhl3kUkFQRVR9VZnHAWNg,4.1,cafe,
Broadfork Cafe,4757 12th Avenue Northeast,Seattle,47.664746,-122.315545,ChIJzVJ9S2AUkFQRj5vCB1gHh1M,5,cafe,
Broadfork Cafe,4757 12th Avenue Northeast,Seattle,47.6647806,-122.3153909,ChIJ-9xQs2EUkFQRcbVXW6GOtHY,4.4,cafe,
Seven Coffee Roasters Market & Cafe,2007 Northeast Ravenna Boulevard,Seattle,47.6691041,-122.3060328,ChIJicdX0XwUkFQR-XNas59i9_E,4.9,cafe,
Morsel,4754 University Way Northeast,Seattle,47.6646739,-122.3128125,ChIJA1uIwmEUkFQRl-y6b01KqXk,4.7,cafe,
Kiki Cafe & TeaHouse,4708 11th Avenue Northeast,Seattle,47.6634875,-122.3162262,ChIJP3XOGWAUkFQRT_lH1mC1SfU,3.4,cafe,
Jake's Coffee,1116 Northeast 47th Street,Seattle,47.663238,-122.3155909,ChIJvaXGIWAUkFQRAByR0EotsYU,4.6,cafe,
Kung Fu Tea,4730 University Way Northeast #109-110,Seattle,47.663955,-122.312758,ChIJ5U3Od4oUkFQRx0sNrXy78w8,4.3,cafe,
Citra,4730 University Way Northeast #105,Seattle,47.66382,-122.3129369,ChIJgyrR3mEUkFQRfpByZOqk4As,4.7,cafe,
Chatime,4701 Brooklyn Avenue Northeast,Seattle,47.6632664,-122.3144242,ChIJqafvgooUkFQRtMvZxU-pdHw,4.4,cafe,
Starbucks,4555 University Way NE,Seattle,47.662881,-122.313381,ChIJRb4aiYoUkFQRIss5yWvgR0M,4.1,cafe,
Sharetea,1100 Northeast 45th Street #100,Seattle,47.661561,-122.3162103,ChIJcVJhSvUUkFQR-aA66mbTfP0,4.6,cafe,
Tea Republik,4527 University Way Northeast,Seattle,47.6621042,-122.3134309,ChIJXSoE8ooUkFQRs0JkxDhFrnw,4.7,cafe,
Ly's Doughnuts,4336 Roosevelt Way Northeast,Seattle,47.6610503,-122.3172414,ChIJz7hHP_UUkFQRvkkZsjfC9c0,4.4,cafe,
Bambu Desserts & Drinks,4511 University Way Northeast,Seattle,47.6616842,-122.3132905,ChIJHU8d5ooUkFQRc5dP-nn88uI,3.7,cafe,
Sureshot Espresso,4505 University Way Northeast,Seattle,47.6614754,-122.3135218,ChIJJy3C5ooUkFQR2KbseduBHTk,4.3,cafe,
PCC Community Markets - Greenlake Village,450 Northeast 71st Street,Seattle,47.6801433,-122.3232443,ChIJy5gpCW0UkFQRKpmjS5yE7Xo,4.6,supermarket,
G & F Grocery,300 Northeast 65th Street,Seattle,47.6760323,-122.325512,ChIJcf4KVGkUkFQRuAPCshSNAGM,3.3,supermarket,
Safeway,7300 Roosevelt Way Northeast,Seattle,47.681971,-122.3170003,ChIJ4xDXBnMUkFQRWZuPbk3sqqs,4,supermarket,
Fresh Flours Phinney Ridge,6015 Phinney Avenue North,Seattle,47.673061,-122.3547111,ChIJeZHvKzYUkFQRIZEMQKRDDuw,4.6,cafe,
Safeway,8704 Greenwood Avenue North,Seattle,47.6927906,-122.3545103,ChIJG1atKyAUkFQRvOQ_pD3weY0,3.6,supermarket,
Fred Meyer,100 Northwest 85th Street,Seattle,47.6919955,-122.3587811,ChIJt9x0YCAUkFQRHa6Jow_bwQo,4.2,supermarket,
Grocery Outlet Bargain Market,7800 Bothell Way Northeast #140,Kenmore,47.7572161,-122.2361385,ChIJu20WACgOkFQREeTiSQmdc7E,4.3,supermarket,
Inglewood Family Health,14048 Juanita Drive Northeast,Kirkland,47.7277149,-122.2437779,ChIJz1FjsR8SkFQR7aIdxA8notY,4.3,hospital,
Seattle Children's Hospital,4800 Sand Point Way Northeast,Seattle,47.6622259,-122.2805384,ChIJrYx10YIUkFQRXOPoZdRuFaA,4.3,hospital,
Bartell Drugs Lake City,3018 NE 125th St,Seattle,47.7195272,-122.295845,ChIJ8fdfu2QRkFQRvoCQ1-nxHo0,3.6,pharmacy,
Fred Meyer Pharmacy,13000 Lake City Way Northeast,Seattle,47.7239671,-122.2921396,ChIJi_xMRXoRkFQRhfEsI71aRq8,3.8,pharmacy,
Walgreens Pharmacy,14352 Lake City Way Northeast,Seattle,47.7335004,-122.2919914,ChIJKXaRMp4RkFQRr9i6RGtJ8Uo,3.5,pharmacy,
United States Postal Service,6700 Northeast 181st Street,Kenmore,47.7600115,-122.2516295,ChIJQ9vGBNgRkFQRf47ERsIX-7o,2.7,post_office,
Post Office (Inside Party For Less),10015 Northeast 137th Street,Kirkland,47.7225255,-122.2059549,ChIJ64zbXQoSkFQRDge04F_bsK0,2.5,post_office,
Jane Addams Middle School,11051 34th Avenue Northeast,Seattle,47.710453,-122.2932309,ChIJE10ktN4TkFQR83Cz9i8qUp0,3.3,school,
Cedar Park Elementary School,13224 37th Avenue Northeast,Seattle,47.7258312,-122.28748,ChIJ81gcMXgRkFQRiMPiU__3DzE,,school,
Nathan Hale High School,10750 30th Avenue Northeast,Seattle,47.7075329,-122.2956588,ChIJFSf83t0TkFQRzij1lpAlYiY,4.2,school,
Cedar Park Elementary,13224 37th Avenue Northeast,Seattle,47.725914,-122.2871026,ChIJY-J_5m4RkFQRdwscQFJdNUQ,3,school,
Olympic Hills Elementary School,13018 20th Avenue Northeast,Seattle,47.7238444,-122.3067307,ChIJUdEh3m4RkFQRrkmn5QGJpXE,4.6,school,
High School Parking Lot,,Seattle,47.7067092,-122.2936335,ChIJveBqwN0TkFQRQTckbX-Wwio,,school,
John Rogers Elementary School,4030 Northeast 109th Street,Seattle,47.707118,-122.2847571,ChIJw99oGtsTkFQRvLCyE9VWpj4,4.4,school,
Meadow Brew Cafe,11003 35th Avenue Northeast,Seattle,47.7086209,-122.2911975,ChIJST9GD9wTkFQRbEtrHwlFJys,4.1,cafe,
Golden Fleece Billiards,13741 Lake City Way Northeast,Seattle,47.7295543,-122.2927945,ChIJj_FFZtRkCEERwclskRbTlO0,4.3,cafe,
Starbucks,14330 Lake City Way Northeast,Seattle,47.7329497,-122.2919115,ChIJ-eZCL54RkFQR9CqVqUgRhOE,4,cafe,
McDonald's,14507 Bothell Way Northeast,Shoreline,47.7341994,-122.2929838,ChIJuZD0xZ8RkFQRRKZUFAWrpuM,3.5,cafe,
Cafe Javasti,8617 35th Avenue Northeast,Seattle,47.6914369,-122.2909731,ChIJucJfPZMTkFQRUppYthTF3Cc,4.4,cafe,
Wedgwood Ale House & Cafe,8515 35th Avenue Northeast,Seattle,47.6906196,-122.2911432,ChIJn8hBPZMTkFQRcIzeiopC1OE,4.3,cafe,
Van Gogh Coffeehouse,8210 35th Avenue Northeast,Seattle,47.6890592,-122.2901442,ChIJ7U1fP5ITkFQRYWDiXVNlOEE,4.5,cafe,
Signature Cafe,,Seattle,47.6826026,-122.2896088,ChIJk8pKhI8TkFQRIr_aL5V8J9g,,cafe,
Starbucks,7340 35th Avenue Northeast,Seattle,47.6825271,-122.289492,ChIJMYtBnY8TkFQRyYNSg_ODVBU,2.7,cafe,
Wired Chick's Espresso,16827 Bothell Way Northeast,Lake Forest Park,47.7515842,-122.2820233,ChIJKx-VmbcRkFQRcYoGha-gOk8,4.8,cafe,
Simply Espresso Llc,14106 Juanita Dr NE,Kirkland,47.7283754,-122.2437192,ChIJrVkkQmYSkFQRnDlbkm8s5gg,5,cafe,
Starbucks,7303 35th Avenue NE,Seattle,47.6814011,-122.2907527,ChIJoQKUjoUTkFQR3lTPxhAn_2c,3.9,cafe,
Starbucks,17039 NE Bothell Way,Lake Forest Park,47.752401,-122.280251,ChIJf0Tt57cRkFQRLSjL90s82ao,4,cafe,
Kenmore Beans,15012 Juanita Drive Northeast,Kenmore,47.737441,-122.249546,ChIJtd577fERkFQRO7OBqSgBvYA,5,cafe,
Starbucks,14130 Juanita Drive Northeast,Bothell,47.7291216,-122.2430592,ChIJJyA4JR4SkFQR2qRmCAySE_o,3.8,cafe,
Grateful Bread,7001 35th Avenue Northeast,Seattle,47.6796435,-122.2906687,ChIJH-fl0IUTkFQR0giHwQWoUy8,4.5,cafe,
Honey Bear Bakery,17171 Bothell Way Northeast,Lake Forest Park,47.7544148,-122.2793711,ChIJwU_fF8gRkFQROJxT7zu9NuU,4,cafe,
Top Pot Doughnuts,6855 35th Avenue Northeast,Seattle,47.679162,-122.290645,ChIJG5sk1YUTkFQRiK8mgfpznHI,4.3,cafe,
Manila Manila,12710 Lake City Way Northeast,Seattle,47.7214321,-122.2937233,ChIJleRyG3sRkFQR-gcRDp5LqHQ,4.4,supermarket,
Kilimanjaro Market,12714 Lake City Way Northeast,Seattle,47.7215291,-122.2934249,ChIJycJYrGQRkFQRM-_fA6hsLNs,5,supermarket,
Grocery Outlet Bargain Market,3020 Northeast 127th Street,Seattle,47.7216449,-122.2952533,ChIJtXDFJnsRkFQR_g_vXyHNovI,4.3,supermarket,
Boulevard Park Shopping Center,12000 Des Moines Memorial Drive,Seattle,47.4952783,-122.3093348,ChIJo-hN2K5DkFQRbUJuKu8zHlE,3.8,supermarket,
Castillos Supermarkets,10426 16th Avenue Southwest,Seattle,47.509054,-122.3547679,ChIJLQfRM-ZDkFQR8Ma7_YX8hEE,4.1,supermarket,
King's Market,12923 Martin Luther King Junior Way South,Seattle,47.4867108,-122.2579389,ChIJ_____4tCkFQRgCCJayttlJk,4,supermarket,
Planned Parenthood - White-West Seattle Health Center,9942 8th Avenue Southwest,Seattle,47.5139436,-122.3449664,ChIJqRCVndtDkFQRiiEYSs9JrEY,3.9,hospital,
Schick Shadel Hospital,12101 Ambaum Boulevard Southwest,Seattle,47.4943271,-122.3507146,ChIJP2aH841DkFQReNMhUc_GPD8,4,hospital,
Eastside Veterinary Associates - Renton / Newcastle,1700 Northeast 44th Street,Renton,47.532915,-122.195308,ChIJIyWnnqlpkFQRaruQGfNKxVM,5,hospital,
